"date_char","Boris Johnson_Back","Boris Johnson_Lay","Chuka Umanna_Back","Chuka Umanna_Lay","David Cameron_Back","David Cameron_Lay","David Miliband_Back","David Miliband_Lay","Ed Balls_Back","Ed Balls_Lay","Ed Miliband_Back","Ed Miliband_Lay","George Osborne_Back","George Osborne_Lay","Michael Gove_Back","Michael Gove_Lay","Nick Clegg_Back","Nick Clegg_Lay","Nigel Farage_Back","Nigel Farage_Lay","Philip Hammond_Back","Philip Hammond_Lay","Theresa May_Back","Theresa May_Lay","Yvette Cooper_Back","Yvette Cooper_Lay"
"30/03/2015 23:29:30",15,1000,100,1000,1.77,1.88,100,1000,100,1000,2.24,2.38,100,1000,100,1000,100,1000,1.03,1000,100,1000,100,1000,100,1000
"31/03/2015 09:30:02",75,1000,100,1000,1.74,1.76,100,1000,100,1000,2.34,2.44,100,1000,100,1000,100,1000,1.03,1000,100,1000,100,1000,100,1000
"31/03/2015 20:15:59",75,1000,100,1000,1.66,1.73,1.01,1000,100,1000,2.4,2.68,100,1000,100,1000,100,1000,21,1000,100,1000,100,1000,100,1000
"01/04/2015 10:15:15",75,1000,100,1000,1.72,1.75,1.01,1000,100,1000,2.36,2.4,100,1000,100,1000,100,1000,21,1000,100,1000,100,1000,100,1000
"01/04/2015 16:59:01",75,1000,100,1000,1.75,1.85,1.01,1000,1.01,1000,2.34,2.36,100,1000,100,1000,100,1000,21,1000,100,1000,100,1000,1.01,1000
"01/04/2015 23:44:40",75,1000,100,1000,1.74,1.76,1.01,1000,100,1000,2.34,2.48,100,1000,100,1000,100,1000,21,1000,100,1000,100,1000,100,1000
"02/04/2015 11:21:26",75,1000,100,1000,1.71,1.76,1.01,1000,100,1000,2.38,2.48,100,1000,100,1000,100,1000,22,1000,100,1000,100,1000,100,1000
"02/04/2015 13:45:27",75,1000,100,1000,1.72,1.75,1.01,1000,100,1000,2.38,2.48,100,1000,100,1000,100,1000,22,1000,100,1000,100,1000,100,1000
"02/04/2015 22:33:42",75,1000,100,1000,1.74,1.76,1.01,1000,1.01,1000,2.26,2.42,100,1000,100,1000,100,1000,22,1000,100,1000,100,1000,1.01,1000
"03/04/2015 10:30:56",75,1000,100,1000,1.73,1.81,1.01,1000,1.01,1000,2.28,2.48,100,1000,100,1000,100,1000,22,1000,100,1000,100,1000,1.01,1000
"04/04/2015 09:20:46",15,990,100,1000,1.75,1.79,1.01,1000,1.01,1000,2.34,2.4,100,1000,100,1000,110,1000,100,850,100,1000,100,1000,1.01,1000
"04/04/2015 12:52:56",15,990,100,1000,1.72,1.79,1.01,1000,1.01,1000,2.34,2.4,100,1000,100,1000,110,1000,100,850,100,1000,100,1000,1.01,1000
"04/04/2015 19:41:46",15,990,100,1000,1.71,1.78,1.01,1000,1.01,1000,2.36,2.4,100,1000,100,1000,110,1000,100,850,100,1000,100,1000,1.01,1000
"05/04/2015 13:37:09",9,990,100,1000,1.73,1.79,1.01,1000,1.01,1000,2.34,2.38,100,1000,100,1000,100,1000,100,850,100,1000,100,1000,1.01,1000
"05/04/2015 23:26:20",9,990,100,1000,1.74,1.75,1.01,1000,1.01,1000,2.34,2.4,100,1000,100,1000,100,1000,100,850,100,1000,100,1000,1.01,1000
"06/04/2015 10:24:57",9,990,100,1000,1.74,1.77,1.01,1000,100,1000,2.34,2.36,100,1000,100,1000,100,1000,100,850,100,1000,100,1000,100,1000
"07/04/2015 08:12:49",1.01,990,100,1000,1.74,1.77,1.01,1000,100,1000,2.34,2.4,100,1000,100,1000,100,1000,100,850,100,1000,100,1000,100,1000
"07/04/2015 16:29:15",9,990,100,1000,1.76,1.78,1.01,1000,1.01,1000,2.24,2.32,100,1000,100,1000,100,1000,150,1000,100,1000,100,1000,1.01,1000
"08/04/2015 09:58:18",9,990,100,1000,1.76,1.79,1.01,1000,1.01,1000,2.26,2.3,29,1000,100,1000,100,1000,150,850,100,1000,1.01,1000,1.01,1000
"08/04/2015 18:33:54",15,990,100,1000,1.79,1.81,1.01,1000,1.01,1000,2.14,2.3,100,1000,100,1000,100,1000,100,800,100,1000,100,1000,1.01,1000
"09/04/2015 08:57:07",75,990,100,1000,1.81,1.82,1.01,1000,1.01,1000,2.18,2.24,100,1000,100,1000,100,1000,150,800,100,1000,100,1000,1.01,1000
"09/04/2015 14:08:10",75,990,100,1000,1.81,1.82,1.01,1000,1.01,1000,2.22,2.28,100,1000,100,1000,100,1000,150,800,100,1000,100,1000,1.01,1000
"10/04/2015 11:09:34",190,1000,100,1000,1.96,2.28,100,1000,1.01,1000,1.94,2.12,130,1000,100,1000,110,1000,240,1000,100,1000,100,1000,1.01,1000
"10/04/2015 19:07:30",190,1000,100,1000,1.93,1.98,100,1000,1.01,1000,2.04,2.06,100,1000,100,1000,110,1000,260,1000,100,1000,100,1000,1.01,1000
"11/04/2015 00:32:52",190,1000,100,1000,1.95,1.99,100,1000,1.01,1000,2.02,2.06,100,1000,100,1000,110,1000,260,1000,100,1000,100,1000,1.01,1000
"11/04/2015 09:48:13",190,1000,100,1000,1.96,2,100,1000,1.01,1000,2.02,2.06,100,1000,100,1000,110,1000,260,1000,100,1000,100,1000,1.01,1000
"11/04/2015 22:44:02",95,1000,100,1000,1.98,2,100,1000,1.01,1000,2,2.04,100,1000,100,1000,100,1000,250,1000,100,1000,100,1000,1.01,1000
"12/04/2015 21:46:58",95,1000,100,1000,1.95,1.99,100,1000,1.01,1000,2.02,2.18,100,1000,100,1000,110,1000,250,1000,100,1000,21,1000,1.01,1000
"13/04/2015 08:18:17",95,1000,100,1000,1.97,2,100,1000,1.01,1000,1.94,2.04,100,1000,100,1000,110,1000,250,1000,100,1000,21,1000,1.01,1000
"13/04/2015 17:37:03",95,1000,100,1000,1.9,1.97,100,1000,1.01,1000,1.97,2.04,100,1000,100,1000,110,1000,250,1000,100,1000,21,1000,1.01,1000
"14/04/2015 07:56:15",95,1000,100,1000,1.9,1.93,100,1000,1.01,1000,2.14,2.32,100,1000,100,1000,110,1000,250,1000,100,1000,21,1000,1.01,1000
"14/04/2015 16:36:27",95,1000,100,1000,1.89,1.94,100,1000,1.01,1000,2.04,2.16,100,1000,100,1000,110,1000,500,1000,100,1000,100,1000,1.01,1000
"14/04/2015 20:46:16",95,1000,100,1000,1.89,1.91,100,1000,1.01,1000,2.06,2.16,100,1000,100,1000,110,1000,500,1000,100,1000,100,1000,1.01,1000
"15/04/2015 11:00:58",95,1000,100,1000,1.9,1.93,100,1000,100,1000,2.04,2.16,100,1000,180,1000,110,1000,500,1000,100,1000,100,1000,100,1000
"15/04/2015 15:21:07",95,1000,100,1000,1.85,1.89,100,1000,100,1000,2.1,2.18,100,1000,180,1000,110,1000,500,1000,100,1000,100,1000,100,1000
"15/04/2015 19:28:50",95,1000,100,1000,1.88,1.9,100,1000,100,1000,2.04,2.2,100,1000,180,1000,110,1000,500,1000,100,1000,100,1000,100,1000
"16/04/2015 10:33:57",75,1000,100,1000,1.9,1.95,100,1000,100,1000,2.08,2.12,100,1000,180,1000,100,1000,250,1000,100,1000,100,1000,100,1000
"16/04/2015 13:37:18",75,1000,100,1000,1.9,1.96,100,1000,100,1000,2.08,2.12,100,1000,180,1000,100,1000,220,1000,100,1000,100,1000,100,1000
"16/04/2015 15:37:12",75,1000,100,1000,1.9,1.96,100,1000,100,1000,2.08,2.12,100,1000,180,1000,100,1000,220,1000,100,1000,100,1000,100,1000
"16/04/2015 23:32:16",95,990,100,1000,1.96,2,100,1000,100,1000,2,2.08,100,1000,180,1000,100,1000,250,1000,100,1000,100,1000,100,1000
"17/04/2015 08:37:13",75,1000,100,1000,1.99,2.1,100,1000,100,1000,1.94,2,100,1000,180,1000,110,1000,250,1000,100,1000,100,1000,100,1000
"17/04/2015 17:49:24",75,1000,100,1000,2.02,2.08,100,1000,100,1000,1.97,2,100,1000,180,1000,110,1000,210,1000,100,1000,100,1000,100,1000
"18/04/2015 00:03:05",75,1000,100,1000,1.98,2.04,100,1000,100,1000,1.97,2.04,100,1000,180,1000,110,1000,210,1000,100,1000,100,1000,100,1000
"18/04/2015 13:29:39",75,1000,100,1000,1.98,2.04,100,1000,100,1000,1.98,2.02,100,1000,180,1000,110,1000,210,1000,100,1000,100,1000,100,1000
"18/04/2015 20:16:00",95,1000,100,1000,2.04,2.14,100,1000,100,1000,1.92,1.94,100,1000,180,1000,110,1000,210,1000,100,1000,100,1000,100,1000
"19/04/2015 11:36:43",110,990,100,1000,2.04,2.12,100,1000,100,1000,1.92,2.02,130,1000,180,1000,110,1000,210,1000,100,1000,100,1000,100,1000
"19/04/2015 19:25:59",110,980,100,1000,2.02,2.06,100,1000,100,1000,1.93,2,100,1000,100,1000,110,1000,210,1000,100,1000,100,1000,100,1000
"20/04/2015 11:23:59",110,980,100,1000,2.06,2.1,100,1000,100,1000,1.93,1.95,100,1000,100,1000,110,1000,210,1000,100,1000,100,1000,100,1000
"20/04/2015 19:07:40",250,980,100,1000,2.1,2.14,100,1000,100,1000,1.89,1.92,100,1000,100,1000,110,1000,150,1000,100,1000,100,1000,100,1000
"21/04/2015 08:46:20",150,800,100,1000,2.16,2.18,100,1000,100,1000,1.85,1.89,100,1000,100,1000,110,1000,280,1000,100,1000,100,1000,100,1000
"21/04/2015 23:22:45",100,800,100,1000,2.24,2.36,100,1000,100,1000,1.77,1.79,100,1000,100,1000,100,1000,220,1000,100,1000,100,1000,100,1000
"22/04/2015 08:48:44",100,800,100,1000,2.24,2.5,100,1000,100,1000,1.74,1.79,100,1000,180,1000,100,1000,300,1000,100,1000,100,1000,100,1000
"22/04/2015 15:04:15",100,500,100,1000,2.32,2.38,100,1000,100,1000,1.76,1.78,100,1000,180,1000,100,1000,300,1000,100,1000,100,1000,100,1000
"23/04/2015 00:21:38",120,500,100,1000,2.36,2.46,100,1000,40,1000,1.69,1.71,130,1000,1000,1000,110,1000,210,1000,100,1000,210,1000,26,1000
"23/04/2015 10:22:21",120,500,100,1000,2.44,2.5,100,1000,40,1000,1.68,1.7,130,1000,1000,1000,110,1000,150,1000,100,1000,210,1000,26,1000
"23/04/2015 17:14:23",150,500,100,1000,2.4,2.46,100,1000,40,1000,1.67,1.71,130,1000,1000,1000,110,1000,210,1000,100,1000,210,1000,26,1000
"24/04/2015 00:15:08",100,500,100,1000,2.34,2.44,260,1000,100,1000,1.72,1.76,130,1000,1000,1000,110,1000,210,930,260,1000,210,1000,100,1000
"24/04/2015 10:11:02",100,600,100,1000,2.28,2.34,260,1000,100,1000,1.77,1.79,130,1000,1000,1000,500,1000,210,1000,100,1000,100,1000,100,1000
"24/04/2015 17:09:16",200,500,100,1000,2.52,2.58,260,1000,100,1000,1.63,1.65,130,1000,1000,1000,500,1000,220,1000,100,1000,100,1000,100,1000
"24/04/2015 19:58:57",200,500,100,1000,2.36,2.48,260,1000,100,1000,1.68,1.72,130,1000,1000,1000,500,1000,220,1000,100,1000,100,1000,100,1000
"25/04/2015 00:08:33",95,500,100,1000,2.3,2.4,260,1000,100,1000,1.74,1.76,130,1000,1000,1000,500,1000,500,1000,110,1000,100,1000,100,1000
"25/04/2015 10:17:45",95,500,100,1000,2.34,2.38,260,1000,100,1000,1.71,1.75,130,1000,1000,1000,500,1000,34,1000,110,1000,100,1000,100,1000
"25/04/2015 11:26:10",95,500,100,1000,2.36,2.5,260,1000,100,1000,1.72,1.77,130,1000,1000,1000,500,1000,210,1000,110,1000,250,1000,100,1000
"25/04/2015 14:47:16",55,400,100,1000,2.4,2.46,260,1000,100,1000,1.71,1.73,130,1000,1000,1000,500,1000,150,1000,110,1000,250,1000,100,1000
"25/04/2015 18:15:55",55,430,100,1000,2.38,2.5,260,1000,1000,1000,1.72,1.74,130,1000,1000,1000,500,1000,150,1000,260,1000,260,1000,1000,1000
"26/04/2015 09:47:13",55,250,1000,1000,2.12,2.38,1000,1000,1000,1000,1.84,1.89,130,1000,1000,1000,110,1000,210,1000,120,1000,210,1000,1000,1000
"26/04/2015 20:01:50",100,290,1000,1000,2.5,2.56,1000,1000,100,1000,1.7,1.76,130,1000,1000,1000,110,1000,150,1000,200,1000,350,970,100,1000
"27/04/2015 09:38:50",100,500,1000,1000,2.46,2.54,1000,1000,1000,1000,1.71,1.72,130,1000,1000,1000,1000,1000,210,1000,200,1000,370,1000,1000,1000
"27/04/2015 12:50:12",100,480,1000,1000,2.4,2.42,1000,1000,1000,1000,1.71,1.74,130,1000,1000,1000,1000,1000,210,1000,200,1000,370,1000,1000,1000
"27/04/2015 18:42:58",100,500,1000,1000,2.4,2.48,1000,1000,1000,1000,1.71,1.74,130,1000,1000,1000,500,1000,150,1000,200,1000,370,1000,1000,1000
"27/04/2015 22:39:33",100,500,1000,1000,2.38,2.42,1000,1000,1000,1000,1.72,1.75,130,1000,1000,1000,500,1000,100,1000,200,1000,370,1000,1000,1000
"28/04/2015 07:59:56",100,500,1000,1000,2.36,2.4,1000,1000,1000,1000,1.73,1.75,130,1000,1000,1000,110,1000,150,1000,200,1000,400,970,1000,1000
"28/04/2015 14:40:08",100,500,1000,1000,2.38,2.46,1000,1000,1000,1000,1.71,1.73,130,1000,1000,1000,110,1000,100,1000,200,1000,400,1000,1000,1000
"29/04/2015 00:09:34",220,480,1000,1000,2.4,2.46,1000,1000,1000,1000,1.71,1.72,130,1000,1000,1000,110,1000,310,910,300,1000,400,970,1000,1000
"29/04/2015 10:47:22",120,480,1000,1000,2.44,2.48,1000,1000,1000,1000,1.68,1.7,1000,1000,1000,1000,110,1000,230,1000,100,1000,400,1000,1000,1000
"29/04/2015 16:06:31",100,480,1000,1000,2.44,2.48,1000,1000,1000,1000,1.69,1.7,1000,1000,1000,1000,110,1000,230,910,100,1000,400,970,1000,1000
"29/04/2015 23:54:09",55,480,1000,1000,2.56,2.62,1000,1000,1000,1000,1.63,1.66,1000,1000,1000,1000,110,1000,560,910,100,1000,400,970,1000,1000
"30/04/2015 09:44:59",100,480,1000,1000,2.54,2.62,1000,1000,1000,1000,1.63,1.65,1000,1000,1000,1000,110,1000,230,1000,400,1000,400,970,1000,1000
"30/04/2015 16:12:58",55,480,1000,1000,2.56,2.6,1000,1000,100,1000,1.63,1.64,1000,1000,1000,1000,110,1000,210,910,400,1000,400,970,1000,1000
"01/05/2015 00:30:52",120,670,1000,1000,2.3,2.38,1000,1000,1000,1000,1.75,1.77,1000,1000,1000,1000,1000,1000,260,1000,100,1000,650,970,1000,1000
"01/05/2015 11:54:33",55,670,1000,1000,2.18,2.26,1000,1000,1000,1000,1.81,1.85,1000,1000,1000,1000,110,1000,240,1000,100,1000,100,1000,1000,1000
"02/05/2015 00:05:17",170,670,1000,1000,2.08,2.14,1000,1000,1000,1000,1.92,1.93,1000,1000,1000,1000,110,1000,500,1000,40,1000,100,1000,1000,1000
"02/05/2015 11:28:31",80,670,1000,1000,2.08,2.14,1000,1000,1000,1000,1.93,1.94,1000,1000,1000,1000,110,1000,500,1000,100,1000,100,1000,1000,1000
"02/05/2015 13:29:16",55,670,1000,1000,2.08,2.16,1000,1000,1000,1000,1.92,1.93,1000,1000,1000,1000,110,1000,500,1000,100,1000,100,1000,1000,1000
"02/05/2015 18:50:02",130,670,1000,1000,2.1,2.14,1000,1000,1000,1000,1.87,1.92,1000,1000,1000,1000,110,1000,500,1000,100,1000,260,1000,1000,1000
"02/05/2015 22:44:57",130,670,1000,1000,2.12,2.2,1000,1000,1000,1000,1.87,1.9,1000,1000,1000,1000,500,1000,430,970,100,1000,260,1000,1000,1000
"03/05/2015 00:05:24",130,670,1000,1000,2.12,2.18,1000,1000,1000,1000,1.88,1.9,1000,1000,1000,1000,500,1000,500,970,100,1000,260,1000,1000,1000
"03/05/2015 09:19:11",95,670,1000,1000,2.12,2.16,1000,1000,1000,1000,1.9,1.92,1000,1000,1000,1000,500,1000,600,1000,100,1000,260,1000,1000,1000
"03/05/2015 15:37:29",95,670,1000,1000,2.04,2.12,1000,1000,1000,1000,1.92,1.97,1000,1000,1000,1000,500,1000,500,1000,100,1000,260,1000,1000,1000
"03/05/2015 20:39:11",9,670,1000,1000,2.04,2.08,1000,1000,1000,1000,1.94,1.95,1000,1000,1000,1000,500,1000,230,800,40,1000,260,1000,1000,1000
"04/05/2015 00:33:50",110,670,1000,1000,2.06,2.1,1000,1000,1000,1000,1.93,1.94,130,1000,1000,1000,500,1000,390,1000,40,1000,260,1000,1000,1000
"04/05/2015 10:26:15",110,600,1000,1000,2.06,2.1,1000,1000,1000,1000,1.92,1.94,130,1000,1000,1000,710,1000,400,1000,40,1000,260,1000,1000,1000
"04/05/2015 14:15:40",150,670,1000,1000,2.06,2.12,1000,1000,1000,1000,1.93,1.94,1000,1000,1000,1000,1000,1000,400,1000,1.01,1000,1.01,1000,1000,1000
"04/05/2015 19:46:37",150,600,1000,1000,2.06,2.1,1000,1000,1000,1000,1.93,1.94,1000,1000,1000,1000,1000,1000,440,1000,1.01,1000,1.01,1000,1000,1000
"04/05/2015 22:37:29",110,600,1000,1000,2.06,2.1,1000,1000,1000,1000,1.93,1.94,1000,1000,1000,1000,110,1000,510,1000,1.01,1000,1.01,1000,1000,1000
"05/05/2015 08:58:45",250,600,1000,1000,2,2.02,1000,1000,1000,1000,2,2.02,1000,1000,1000,1000,500,1000,390,930,400,1000,1.01,1000,1000,1000
"05/05/2015 15:59:54",110,440,1000,1000,1.98,2,1000,1000,1000,1000,2.04,2.06,1000,1000,1000,1000,600,1000,500,1000,320,1000,1.01,1000,1000,1000
"05/05/2015 18:49:59",210,600,1000,1000,2.04,2.08,1000,1000,1000,1000,1.95,1.96,1000,1000,1000,1000,1000,1000,1000,1000,400,1000,260,1000,1000,1000
"05/05/2015 20:45:57",250,440,1000,1000,2.04,2.06,1000,1000,1000,1000,1.95,1.97,1000,1000,1000,1000,1000,1000,1000,1000,320,1000,670,1000,1000,1000
"06/05/2015 10:16:18",250,600,1000,1000,2,2.04,1000,1000,1000,1000,2,2.04,1000,1000,1000,1000,1000,1000,1000,1000,320,1000,700,1000,1000,1000
"06/05/2015 12:28:10",200,590,1000,1000,2.06,2.1,1000,1000,1000,1000,1.94,2,1000,1000,1000,1000,1000,1000,1000,1000,320,1000,760,1000,1000,1000
"06/05/2015 14:28:51",120,450,1000,1000,2.04,2.08,1000,1000,1000,1000,1.96,1.99,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"06/05/2015 16:46:31",70,310,1000,1000,2.08,2.18,1000,1000,1000,1000,1.95,1.97,1000,1000,1000,1000,1000,1000,1000,1000,110,1000,260,1000,1000,1000
"06/05/2015 18:06:18",110,200,1000,1000,2.02,2.04,1000,1000,1000,1000,1.99,2,1000,1000,1000,1000,1000,1000,1000,1000,110,1000,110,1000,1000,1000
"06/05/2015 18:32:21",20,200,1000,1000,2.02,2.04,1000,1000,1000,1000,2,2.02,1000,1000,1000,1000,1000,1000,1000,1000,110,1000,110,1000,1000,1000
"06/05/2015 19:54:02",95,200,1000,1000,2,2.08,1000,1000,1000,1000,1.97,1.98,1000,1000,1000,1000,1000,1000,1000,1000,110,1000,260,1000,1000,1000
"06/05/2015 23:32:11",150,350,1000,1000,2.02,2.04,1000,1000,1000,1000,1.99,2.02,1000,1000,1000,1000,1000,1000,1000,1000,110,1000,240,1000,1000,1000
"07/05/2015 08:17:17",21,1000,1000,1000,2.08,2.18,1.01,1000,1000,1000,1.91,1.95,1000,1000,1000,1000,1.01,1000,1000,1000,10.5,1000,10.5,1000,1000,1000
"07/05/2015 10:07:06",10,1000,1000,1000,1.94,1.98,300,1000,1000,1000,2.06,2.08,1000,1000,1000,1000,1000,1000,1000,1000,10.5,1000,10.5,1000,1000,1000
"07/05/2015 10:12:46",10,1000,1000,1000,1.98,2.06,300,1000,1000,1000,2.02,2.04,1000,1000,1000,1000,1000,1000,1000,1000,10.5,1000,10.5,1000,1000,1000
"07/05/2015 10:43:43",95,1000,1000,1000,1.96,1.99,300,1000,1000,1000,2.06,2.08,1000,1000,1000,1000,1000,1000,1000,1000,10.5,1000,10.5,1000,1000,1000
"07/05/2015 12:01:49",160,1000,1000,1000,1.87,1.88,300,1000,1000,1000,2.1,2.16,1000,1000,1000,1000,1000,1000,1000,1000,10.5,1000,250,1000,1000,1000
"07/05/2015 13:42:25",95,450,1000,1000,1.89,1.91,300,1000,1000,1000,2.1,2.16,1000,1000,1000,1000,1000,1000,1000,1000,10.5,1000,250,1000,1000,1000
"07/05/2015 18:30:23",22,190,1000,1000,2.12,2.18,11,1000,1000,1000,1.89,1.9,2,1000,1000,1000,2,1000,50,1000,300,1000,120,1000,1000,1000
"07/05/2015 19:21:06",90,260,1000,1000,2.04,2.06,320,1000,1000,1000,1.97,1.98,2,1000,1000,1000,2,1000,510,1000,120,1000,120,1000,1000,1000
"07/05/2015 20:32:52",120,260,1000,1000,2.08,2.12,320,1000,1000,1000,1.91,1.93,2,1000,1000,1000,2,1000,510,1000,150,1000,150,1000,1000,1000
"07/05/2015 21:20:08",120,200,1000,1000,2.02,2.06,320,1000,1000,1000,1.98,1.99,2,1000,1000,1000,550,1000,510,1000,150,1000,150,1000,1000,1000
"07/05/2015 21:54:09",120,1000,1000,1000,2.06,2.08,320,1000,1000,1000,1.96,1.98,10,1000,1000,1000,550,1000,520,1000,400,1000,150,1000,1000,1000
"07/05/2015 22:02:43",110,1000,1000,1000,1.42,1.43,320,1000,1000,1000,2.8,3.5,10,1000,1000,1000,550,1000,520,1000,400,1000,150,1000,1000,1000
"07/05/2015 22:47:05",250,1000,1000,1000,1.18,1.19,11,1000,1000,1000,6.2,6.8,10,1000,1000,1000,550,1000,520,1000,400,1000,510,1000,1000,1000
"07/05/2015 23:13:24",400,1000,1000,1000,1.16,1.17,320,1000,1000,1000,6.6,6.8,10,1000,1000,1000,550,1000,520,1000,500,1000,520,1000,1000,1000
"08/05/2015 00:33:46",200,970,1000,1000,1.16,1.17,600,1000,1000,1000,7.2,7.6,10,1000,1000,1000,1000,1000,700,1000,500,1000,500,1000,1000,1000
"08/05/2015 01:54:55",220,1000,1000,1000,1.03,1.04,600,1000,1000,1000,25,38,10,1000,1000,1000,1000,1000,700,1000,400,1000,500,990,1000,1000
"08/05/2015 02:07:49",220,1000,1000,1000,1.03,1.04,600,1000,1000,1000,25,1000,10,1000,1000,1000,1000,1000,700,1000,400,1000,500,990,1000,1000
"08/05/2015 02:24:44",220,1000,1000,1000,1.02,1.03,600,1000,1000,1000,46,100,10,1000,1000,1000,1000,1000,700,1000,400,1000,500,990,1000,1000
"08/05/2015 02:42:25",200,1000,1000,1000,1.02,1.03,600,1000,1000,1000,36,90,10,1000,1000,1000,1000,1000,700,1000,400,1000,500,1000,1000,1000
"08/05/2015 03:00:36",200,990,1000,1000,1.02,1.03,600,1000,1000,1000,40,85,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 03:19:10",200,990,1000,1000,1.03,1.04,600,1000,1000,1000,40,95,10,1000,1000,1000,1000,1000,700,1000,400,1000,15,1000,1000,1000
"08/05/2015 03:27:41",200,990,1000,1000,1.02,1.03,600,1000,1000,1000,40,95,10,1000,1000,1000,1000,1000,700,1000,400,1000,15,1000,1000,1000
"08/05/2015 03:42:03",200,930,1000,1000,1.02,1.03,600,1000,1000,1000,44,95,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 04:01:23",200,1000,1000,1000,1.01,1.03,600,1000,1000,1000,50,95,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 04:28:17",200,1000,1000,1000,1.01,1.03,600,1000,1000,1000,55,95,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 04:35:45",200,1000,1000,1000,1.01,1.02,600,1000,1000,1000,55,100,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 04:40:46",200,1000,1000,1000,1.02,1.03,600,1000,1000,1000,60,1000,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 05:08:49",200,1000,1000,1000,1.02,1.03,600,1000,1000,1000,60,1000,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 05:25:29",200,1000,1000,1000,1.02,1.04,600,1000,1000,1000,55,1000,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 06:09:46",200,1000,1000,1000,1.01,1.03,600,1000,1000,1000,70,1000,10,1000,1000,1000,1000,1000,700,1000,400,1000,100,1000,1000,1000
"08/05/2015 07:03:06",200,1000,1000,1000,1.03,1.04,320,1000,1000,1000,46,1000,10,1000,1000,1000,550,1000,520,1000,120,1000,100,1000,1000,1000
"08/05/2015 08:21:48",220,1000,1000,1000,1000,1.01,320,1000,1000,1000,100,1000,10,1000,1000,1000,550,1000,520,1000,400,1000,110,1000,1000,1000
